ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,INV,INVBAL,MM,MMBAL,MMCRED,CC,CCBAL,CCPURC,SDB,INCOME,LORES,HMVAL,AGE,CRSCORE,INAREA,INS,BRANCH
2.4,0,0,0,0,0,0,0,0,0,0,1,4864.52,1,739.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,109,33,614,1,0,B2
,1,272.02,3,1756.82,5,0,0,0,0,1,1,14606.35,1,332.59,0,0,0,0,0,0,0,0,0,0,0,1,6064.49,2,0,59,4.5,115,43,659,1,1,B7
3.7,1,1577,3,2131.3,2,0,0,0,0,11,0,0,1,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,659,1,0,B2
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.7,1,0,38,2.5,109,30,639,1,0,B8
3.3,1,1642.64,2,1071.35,3,0,0,0,,0,1,494.7,1,4634.24,,,0,0,0,0,,,0,0,0,,,,1,64,14.5,113,35,664,1,1,B18
0.7,1,89.94,4,1672.86,6,0,0,0,1,0,1,228.23,1,2627.51,2,117.39,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4.5,108,29,647,1,0,B4
2.5,1,19.53,2,89.54,0,0,0,0,0,0,1,205.49,1,144.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,5,114,28,599,1,0,B17
3.1,1,1543.27,2,1236.31,2,0,0,0,0,1,1,1.9,1,449.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,8,106,47,693,1,0,B2
6.7,1,12280.89,2,2056.61,6,1,0,0,0,1,1,6900.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7.5,134,60,717,1,1,B3
,1,15.31,1,144.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2159.62,0,0,10,5.5,97,46,662,1,0,B4
24,1,127.84,2,273.31,2,0,0,0,0,1,1,3347.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2532.51,0,0,,,,,671,1,1,B3
6.8,1,659.26,3,3129.48,5,1,0,0,0,0,1,710.76,1,1962.54,0,0,0,0,0,0,0,0,0,0,0,1,213.74,0,0,78,3,130,52,630,1,0,B1
,1,27963.4,2,2031.68,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,10,177,56,640,1,1,B4
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4.5,100,59,692,1,1,B4
11.7,1,1023.59,2,1041.62,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,96,51,640,1,0,B1
3.8,1,693.88,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,20,9.5,93,43,635,1,0,B14
7.6,1,858.23,3,8015.92,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,720,1,1,B4
5.2,1,1004.53,1,1273.86,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140136.33,1,0,,,,,691,1,0,B2
4.4,1,574.57,3,2188.47,12,0,0,0,6,4,0,0,1,47.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,6,100,49,670,1,0,B4
11.7,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,48,9,106,59,681,1,0,B14
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199.13,0,0,59,6,118,55,706,1,1,B17
1.8,1,960.69,6,6751.45,8,0,1,7.09,,15,1,720.28,1,185.39,,,0,0,0,0,,,0,0,0,,,,0,90,2.5,131,34,700,1,0,B15
8.8,1,2022.58,2,1955.75,2,0,0,0,0,1,1,7696.39,1,3439.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10.5,93,55,641,1,1,B16
,1,237.1,3,2770.87,9,0,0,0,1,6,1,4862.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,656,1,1,B13
2.4,1,819.34,2,504.49,1,1,0,0,0,0,0,0,1,281.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,100,20,660,1,0,B7
8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50400,0,0,0,0,0,0,0,0,0,0,0,3,7.5,82,48,685,0,0,B6
22.7,1,50.83,2,384.22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,533.39,0,0,35,10.5,112,59,633,1,0,B5
2.3,1,7.06,3,1705.01,6,0,0,0,6,4,0,0,1,1875.08,1,41.27,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,700,1,0,B16
9.9,1,500.28,4,2384.34,13,1,0,0,0,2,1,959.26,1,2567.98,8,134.17,0,0,0,0,0,0,0,0,0,1,367.33,0,0,,,,,664,1,0,B2
5.2,1,14019.91,2,2071.81,1,0,0,0,0,0,0,0,1,80.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,5,138,34,641,1,1,B17
10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57823.04,0,0,,,,,636,1,1,B2
2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14885.58,2,1,554.64,0,0,53,3.5,118,37,633,1,1,B6
1.6,1,31.36,1,12.06,0,0,0,0,0,0,1,428.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345.87,1,0,34,4,118,48,691,1,0,B5
2.4,1,444.65,3,1122.44,2,0,1,2.39,0,0,0,0,1,1575.18,3,62.65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,623,1,0,B2
2.8,1,1015.53,3,725.97,0,0,0,0,0,0,1,49.51,1,817.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,106,66,790,1,0,B3
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.5,89,89,721,1,0,B12
1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54300,0,0,0,0,0,0,0,1,264.94,0,0,93,9.5,128,44,629,1,1,B7
3.3,1,655.83,2,1992.31,5,1,0,0,0,0,1,46.26,1,815.58,0,0,0,0,0,0,0,0,0,0,0,1,5053.95,0,0,,,,,670,1,1,B3
3.3,1,78.38,1,1.62,0,0,0,0,0,0,1,1158.03,0,0,0,0,0,0,1,48448.22,0,0,0,0,0,0,0,0,0,38,5.5,122,78,705,1,1,B4
16,0,0,0,0,0,0,0,0,0,0,1,2928.1,1,111.92,0,0,1,8000,0,0,0,0,1,14437.17,1,0,0,0,0,27,9,92,49,693,1,0,B16
4.5,1,971.23,1,155.17,0,0,0,0,0,0,1,975.71,1,183.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13.5,97,57,710,1,1,B4
9.9,1,31860.27,2,16940.75,7,1,0,0,0,0,0,0,1,59.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,690,1,1,B2
11.9,1,673.23,6,2523.6,2,0,0,0,1,0,1,0,1,2852.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,11.5,109,26,637,1,1,B4
3.8,1,99.07,4,1624.15,7,1,0,0,2,2,1,719.08,1,11.36,0,0,0,0,0,0,0,0,0,0,0,1,29152.36,0,1,35,4,107,37,619,1,0,B16
,1,4806.75,2,6605.98,2,1,0,0,0,0,0,0,0,0,0,0,1,49800,0,0,0,0,0,0,0,0,0,0,0,65,5.5,131,61,713,1,1,B4
3.6,1,1783.64,5,5155.6,15,0,0,0,0,2,1,199.19,1,9080.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,684,1,1,B10
4.8,0,0,0,0,0,0,0,0,0,0,1,5596.03,1,2677.37,3,188.18,0,0,1,9419.36,0,0,0,0,0,1,32583.48,0,0,35,6,90,49,672,1,0,B4
1,1,2199.67,1,213.18,2,0,0,0,0,1,1,369.09,1,184.69,0,0,0,0,0,0,0,0,0,0,0,1,249.82,1,0,43,4.5,120,44,673,1,1,B5
3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,763618.96,1,0,45,4,109,51,664,1,0,B16
1.3,0,0,0,0,0,0,0,0,0,0,1,3262.8,1,632.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,4.5,133,38,653,1,1,B17
7.3,1,1758.76,3,18673.99,4,1,0,0,0,2,1,207.3,1,137.36,0,0,1,3300,0,0,0,0,0,0,0,1,98182.83,0,1,55,4.5,121,46,634,1,0,B5
11.5,1,5.1,2,31.57,0,0,0,0,1,4,0,0,1,46.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,669,1,0,B2
1.5,1,452.28,3,1383.92,5,1,0,0,10,1,1,0,1,370.21,1,28.66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,695,1,0,B2
3.9,0,0,0,0,0,0,0,0,0,0,1,2829.47,1,0,8,504.83,0,0,0,0,0,0,0,0,0,1,134.22,1,0,96,9,133,31,603,1,0,B4
20.1,1,2248.66,4,3046.65,21,1,0,0,,2,0,0,1,920.51,,,0,0,0,0,,,0,0,0,,,,0,29,7,101,80,730,1,0,B15
,1,1923.76,2,1668.6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.5,120,48,661,1,0,B2
33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15103.67,2,1,214450.25,3,1,5,6,95,50,638,1,1,B6
2.3,1,956.82,5,3090.69,4,0,1,105.51,1,0,1,412.95,1,2005.48,0,0,0,0,1,6735.44,0,0,0,0,0,1,31019.57,2,0,,,,,708,1,1,B1
0.3,1,3480.47,3,1843.92,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3.5,122,54,637,1,1,B5
1.4,1,296.56,6,4572.14,10,1,1,46.68,,1,0,0,1,2820.58,,,0,0,0,0,,,0,0,0,,,,0,18,6,102,68,663,1,1,B19
2.7,1,1553.55,2,2372.63,18,0,0,0,0,5,1,4749.83,0,0,0,0,0,0,0,0,0,0,1,15445.26,1,1,113.26,0,0,34,5.5,101,39,671,1,1,B4
3.9,0,0,0,0,0,0,0,0,0,0,1,9079.48,1,28.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,9.5,107,69,688,1,1,B5
10.3,1,729.87,2,835.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,97,32,585,1,0,B12
4.1,0,0,0,0,0,0,0,0,,0,1,0,0,0,,,0,0,0,0,,,1,14960.4,0,,,,0,27,6.5,110,,,1,0,B15
5.4,1,2015.34,2,3774.3,5,0,0,0,,2,1,51.77,1,48.41,,,0,0,0,0,,,0,0,0,,,,0,4,4.5,88,,,1,0,B18
4.6,1,961.9,5,4148.22,20,1,0,0,,5,1,70.06,1,1175.4,,,0,0,0,0,,,0,0,0,,,,0,23,5.5,103,41,685,1,0,B15
,0,0,0,0,0,0,0,0,,0,1,8078.16,0,0,,,1,48000,0,0,,,0,0,0,,,,1,109,4.5,147,29,677,1,1,B18
,1,4040.84,2,5493.53,7,0,0,0,1,4,0,0,1,229.93,0,0,0,0,0,0,0,0,0,0,0,1,14822.92,1,0,,,,,600,1,0,B2
3.8,1,2834.72,2,954.82,2,0,0,0,0,4,0,0,1,359.23,2,95.82,1,8000,0,0,0,0,0,0,0,0,0,0,0,,,,,609,1,1,B2
4.5,1,1923.08,3,3556.68,6,1,0,0,0,5,1,2303.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38,8.5,123,50,653,1,1,B10
3.1,1,2293.59,2,2618.74,2,0,0,0,0,0,0,0,1,3437.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,93,53,632,1,0,B1
1,1,4326.91,4,5368.06,4,0,0,0,0,1,1,19.79,1,3388.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,7,107,27,663,1,0,B2
15.5,1,15.15,3,1155.23,8,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12.5,123,48,633,1,0,B9
3.4,1,57026.04,1,777.48,3,0,0,0,0,0,0,0,1,475.57,12,959.47,0,0,0,0,0,0,0,0,0,0,0,0,0,113,8.5,258,25,627,1,1,B5
0.9,1,3005.44,1,2499.54,2,0,0,0,,2,1,265.48,0,0,,,1,81300,0,0,,,1,17173.1,0,,,,1,63,3.5,115,47,699,1,1,B18
5.6,1,33.97,4,1755.59,1,0,1,2.62,5,6,0,0,1,260.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,7,116,49,673,1,1,B9
4.1,1,4128.17,3,1209.82,9,1,0,0,0,0,0,0,1,295.05,0,0,0,0,0,0,0,0,0,0,0,1,725.22,0,0,49,6.5,111,23,646,1,0,B2
,1,1046.43,4,3527.9,9,0,1,32.99,0,1,0,0,1,2722.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8.5,99,51,633,1,1,B16
5,1,174.89,1,1.63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15072.49,0,1,377065.23,1,0,65,9.5,110,41,658,1,1,B16
5.3,1,14.44,2,29.93,0,0,0,0,0,2,0,0,0,0,4,56.76,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,89,47,656,1,0,B16
3.4,1,33.02,2,349,0,0,0,0,0,2,0,0,1,334.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,117,54,637,1,0,B16
5.6,1,683.15,1,570.68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4.5,110,47,688,1,0,B4
2.5,1,1792.78,4,4180.54,6,0,0,0,2,0,0,0,1,5280.57,8,288.05,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,671,1,0,B2
2.5,1,239.66,3,844.69,1,0,0,0,0,4,1,8.54,1,1079.57,3,77.61,1,7300,0,0,0,0,0,0,0,0,0,0,0,3,6,96,44,702,1,0,B4
0.8,1,1596.25,1,968.92,1,0,0,0,0,0,1,4477.46,1,561.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,9,92,52,702,1,1,B4
1.7,1,17.93,1,478.13,7,0,0,0,0,1,1,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,112,53,708,1,0,B8
2.8,1,2392.85,4,5749.8,13,0,1,6.23,1,8,0,0,1,4728.09,1,83.62,1,24100,0,0,0,0,0,0,0,1,0,0,0,23,4,116,44,726,1,1,B7
22.8,1,484.01,2,1450.27,7,0,1,2.83,0,5,0,0,1,392.39,0,0,1,7700,0,0,0,0,1,15413.53,1,1,92.71,0,0,54,7,108,59,739,1,0,B16
8.1,1,2108.89,1,182.65,1,0,0,0,0,0,0,0,1,323.51,2,43.05,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,100,40,712,1,0,B5
,0,0,0,0,0,0,0,0,0,0,1,124246.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4.5,130,57,675,0,1,B5
3.9,1,3274.72,5,5235.7,3,1,0,0,0,2,1,7584.31,1,3526.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5,88,34,632,1,0,B8
3.5,1,856.66,1,318.17,1,0,0,0,,0,1,11036.1,0,0,,,0,0,0,0,,,0,0,0,,,,0,22,9.5,99,57,663,1,1,B15
4.2,1,644.5,2,337.95,0,0,0,0,0,5,0,0,1,224.67,0,0,0,0,0,0,0,0,1,15331.97,0,0,0,0,0,17,9.5,85,56,648,1,1,B16
17.8,1,2098.23,4,8967.95,12,1,0,0,0,3,1,352.11,1,6781.2,0,0,0,0,0,0,0,0,0,0,0,1,138553.06,1,0,70,4.5,128,,,1,0,B8
0.9,1,1.25,1,117.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7.5,95,48,714,1,0,B2
1.2,1,2051.12,2,750.65,1,0,0,0,0,1,1,790.44,1,10.71,0,0,0,0,0,0,0,0,0,0,0,1,337.79,1,0,37,4.5,107,26,653,1,0,B5
1,1,146.94,1,87.65,2,0,0,0,0,2,1,81.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77994.34,0,0,30,3.5,108,52,659,1,0,B16
1.5,1,2186.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,6,95,47,649,1,0,B6
4.3,1,1837.59,5,3408,5,0,1,120.87,1,7,1,24.26,1,815.77,0,0,1,8100,0,0,0,0,0,0,0,0,0,0,0,16,2,98,58,721,1,0,B4
4.6,0,0,0,0,0,0,0,0,0,0,1,746.07,1,3888.58,0,0,0,0,0,0,0,0,1,14852.32,0,1,421.98,0,1,14,4.5,97,35,626,1,1,B12
1.8,1,1693.43,5,5313.26,4,0,0,0,0,0,1,6757.86,1,17229.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,96,65,693,1,1,B4
0.9,1,304.89,3,6135.88,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4323.74,0,0,33,9.5,100,49,681,1,0,B5
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80000,0,0,0,0,0,0,0,1,0,0,1,12,11,83,41,754,1,1,B8
23.2,1,1608.53,3,2934.96,2,1,0,0,1,1,1,2681.53,0,0,0,0,1,5500,0,0,0,0,0,0,0,1,101671.53,2,0,25,10,109,37,608,1,1,B1
18.8,1,2762.46,3,3607.15,10,1,0,0,,0,1,3753.14,1,651.09,,,0,0,0,0,,,0,0,0,,,,0,20,11.5,93,67,665,1,0,B15
0.5,1,141.02,2,463.68,3,1,1,15.13,1,0,1,5.27,1,226.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,99,49,621,1,0,B7
4.3,1,1836.41,1,5357.77,8,0,0,0,,2,0,0,0,0,,,0,0,0,0,,,1,16213.47,1,,,,0,35,5.5,115,56,716,1,0,B15
0.7,1,183.73,4,694.27,2,0,1,5.13,0,8,1,22.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1484.89,0,0,17,4.5,94,51,652,1,0,B4
5.2,1,58.24,2,133.11,0,0,0,0,0,0,1,1507.6,1,56.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,118,38,656,1,0,B3
6.4,1,1795.19,2,4442.98,8,0,0,0,0,0,0,0,1,3519.91,0,0,0,0,0,0,0,0,1,16072.97,0,1,3025.02,1,0,60,9.5,130,36,588,1,0,B6
3,1,1442,4,1121.31,10,1,0,0,,3,0,0,0,0,,,0,0,0,0,,,1,16173.18,1,,,,0,24,9,101,66,705,1,0,B14
4.6,1,35.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28906.3,0,0,,,,,697,1,0,B2
2.4,1,1192.56,5,10036.64,21,0,1,26.55,,8,0,0,1,36080.63,,,0,0,0,0,,,0,0,0,,,,0,30,7.5,98,68,721,1,0,B15
0.6,1,212.96,2,419.84,1,0,1,10.8,0,0,1,110.62,1,592.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10.5,79,37,669,1,1,B3
17.5,1,1164.24,2,767.54,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,7.5,112,58,679,1,0,B3
0.7,1,7221.55,3,2949.83,4,1,0,0,0,1,0,0,1,223.71,5,355.74,1,8100,0,0,0,0,0,0,0,0,0,0,0,73,9,137,67,728,1,0,B16
3.4,1,659.73,4,6312.22,6,0,0,0,0,4,1,5188.06,1,11591.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,698,1,1,B2
1.8,1,718.69,5,2405.92,10,0,1,13.91,2,3,0,0,1,2576.67,6,183.51,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,109,82,704,1,0,B4
0.6,1,18,1,41.76,0,0,1,4.77,0,0,1,65.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,138,26,628,1,0,B4
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.14,0,0,,,,,,1,0,B2
,1,154.34,1,39.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5611.74,1,0,50,11.5,101,73,726,1,0,B4
11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,702,1,0,B1
45.1,1,4068.76,2,1011.63,6,1,0,0,0,2,0,0,0,0,0,0,1,8900,0,0,0,0,1,18041.95,0,1,136.04,0,0,50,5.5,127,47,673,1,1,B1
0.9,1,571.79,3,2083.8,7,1,1,18.71,6,4,1,0,1,505.51,5,251.72,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,93,83,703,1,0,B4
6.5,1,15657.36,2,1444.85,13,0,0,0,0,5,0,0,1,2921.85,15,1078.7,0,0,1,72035.25,0,0,0,0,0,0,0,0,1,36,10,137,59,734,1,1,B3
3.1,1,7529.14,2,5848.88,11,0,0,0,0,2,0,0,1,5657.27,0,0,0,0,0,0,0,0,0,0,0,1,210568.42,0,0,15,14.5,112,64,698,1,1,B4
15.2,1,536.85,2,1881.75,4,0,0,0,0,0,0,0,1,3057.25,0,0,0,0,0,0,0,0,1,15286.22,0,1,773.56,1,0,,,,,,1,0,B2
45,1,1961.6,1,1463.31,3,0,0,0,0,1,1,14872.41,0,0,0,0,1,24000,0,0,0,0,0,0,0,1,630.16,0,0,45,8,123,,,1,0,B3
1.9,1,4363,4,5287.29,6,1,0,0,1,4,0,0,1,874.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2,178,18,628,1,0,B16
1.8,1,1098.52,5,8951.99,22,1,0,0,,1,0,0,1,3003.04,,,0,0,0,0,,,1,15819.42,0,,,,1,65,6,118,58,695,1,0,B15
4.9,1,1155.16,3,2853.13,14,0,0,0,2,7,0,0,1,906.57,0,0,0,0,0,0,0,0,1,15805.96,0,0,0,0,0,38,15.5,95,42,615,1,0,B3
0.3,1,516.99,5,872.72,2,0,0,0,0,0,0,0,1,844.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,664,1,0,B2
0.5,1,231.84,4,1339.06,10,0,0,0,3,2,0,0,1,1266.85,14,207.04,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9.5,127,42,573,1,0,B4
3.8,1,717.65,2,1351.53,13,1,0,0,0,0,0,0,1,165.98,0,0,0,0,1,4398.2,0,0,0,0,0,1,4664.17,1,0,50,4,133,20,656,1,0,B4
,0,0,0,0,0,0,0,0,,0,1,16148.59,0,0,,,0,0,1,53603.64,,,0,0,0,,,,0,26,9.5,108,80,760,1,1,B14
0.4,1,263.47,2,694.21,2,0,0,0,0,0,1,0.44,1,249.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3.5,90,35,689,1,0,B6
6.8,1,1272.42,3,7265.71,6,0,0,0,0,0,1,534.97,1,9559.74,0,0,0,0,0,0,0,0,1,15748.44,2,1,33032.22,0,0,60,8,126,68,675,1,0,B16
3.1,1,845.93,2,903.11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15653.13,0,1,80.77,0,0,6,5,101,45,656,1,1,B16
4.3,1,297.88,2,1127.93,2,0,0,0,0,0,0,0,1,1473.4,6,128.79,0,0,0,0,0,0,0,0,0,0,0,0,0,101,6,141,40,725,1,0,B5
4.3,1,1288.83,3,3052.36,18,0,0,0,3,0,1,51.19,1,1822.86,0,0,0,0,0,0,0,0,0,0,0,1,4829.36,0,0,92,6.5,141,72,642,1,0,B13
5.9,1,125.71,1,189.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.5,91,81,743,1,0,B6
26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,109,58,664,1,0,B4
28.8,1,2350.16,4,4163.84,10,0,0,0,0,2,0,0,1,2819.61,11,508.38,0,0,0,0,0,0,0,0,0,1,5308.24,0,0,,,,,,1,0,B2
4.9,1,649.44,2,1220.16,3,1,0,0,,3,1,18.47,1,508.28,,,0,0,0,0,,,0,0,0,,,,0,50,8.5,107,33,604,1,0,B15
1.7,1,1697.34,3,2480.38,6,1,0,0,0,2,1,10.27,1,185.95,6,496.49,0,0,0,0,0,0,0,0,0,1,402.15,1,0,19,7.5,96,51,714,1,0,B8
16.3,1,733.74,3,3806.9,5,0,0,0,1,4,1,2506.4,1,1620.24,0,0,0,0,0,0,0,0,0,0,0,1,1268.87,0,0,35,5.5,119,59,753,1,0,B5
11.3,1,3317.02,1,110.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24170.76,0,0,15,7,88,73,653,1,1,B1
4.6,1,1420.63,4,3214.88,12,0,0,0,0,1,0,0,1,3899.43,18,522.69,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12.5,101,42,690,1,0,B4
0.9,1,3727.14,4,8234.06,12,1,0,0,0,0,1,476.86,1,6877.23,12,748.66,1,8300,0,0,0,0,0,0,0,1,2316.82,0,1,43,7,107,57,703,1,0,B3
2.5,1,77.18,2,712.86,5,0,0,0,0,0,0,0,1,844.93,5,71.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,647,1,0,B2
1.7,1,1732.37,2,327.35,0,0,0,0,0,0,0,0,1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,645,1,1,B2
9.3,1,1828.5,3,2645.31,6,0,0,0,0,0,1,13962.32,1,0,0,0,1,7700,0,0,0,0,0,0,0,1,730.53,0,0,56,3.5,123,,,1,0,B4
13.3,1,688.31,1,490.35,6,1,0,0,0,3,1,370.15,0,0,0,0,1,8400,0,0,0,0,0,0,0,0,0,0,0,64,4,119,31,691,1,1,B2
2.4,1,1952.66,5,7256.13,11,1,0,0,0,2,1,1059.42,1,2404.12,11,556.03,0,0,0,0,0,0,0,0,0,1,0,0,1,12,6,92,52,682,1,0,B5
2.8,1,87.18,1,12.79,0,0,0,0,0,0,1,5654.61,1,547.34,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,18,13,85,40,606,1,1,B5
3.3,0,0,0,0,0,0,0,0,0,0,1,1506.63,1,2818.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2.5,104,19,680,1,1,B8
5,0,0,0,0,0,0,0,0,0,0,1,2943.93,0,0,0,0,1,50900,0,0,0,0,0,0,0,0,0,0,0,43,11,108,62,712,0,0,B1
2.9,1,187.35,3,1040.74,1,0,0,0,0,0,0,0,1,1392.65,1,154.99,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,142,58,692,1,0,B4
3.3,0,0,0,0,0,0,0,0,0,0,1,822.65,1,201.86,0,0,0,0,0,0,0,0,0,0,0,1,34135.3,0,0,,,,,645,1,0,B4
